timestamp,price,market_cap,volume_24h,circulating_supply,price_change_24h,bullish_sentiment,bearish_sentiment
2026-03-22 11:47:51,"$68,787.75",$1.37T,$27.87B,20M BTC,2.61% (24h),,
2026-03-22 12:01:27,"$68,838.07",$1.37T,$27.87B,20M BTC,2.49% (24h),,
2026-03-22 12:37:06,"$68,779.47",$1.37T,$27.81B,20M BTC,2.37% (24h),,
2026-03-22 13:00:07,"$68,816.87",$1.37T,$27.7B,20M BTC,2.1% (24h),,
2026-03-22 13:27:25,"$68,810.24",$1.37T,$27.6B,20M BTC,2.2% (24h),,
2026-03-22 13:50:42,"$68,713.28",$1.37T,$27.57B,20M BTC,2.34% (24h),,
2026-03-22 14:03:00,"$68,617.06",$1.37T,$27.6B,20M BTC,2.43% (24h),,
2026-03-22 14:54:27,"$68,555.11",$1.37T,$27.87B,20M BTC,2.58% (24h),,
2026-03-22 15:21:02,"$68,358.72",$1.36T,$27.96B,20M BTC,2.93% (24h),,
2026-03-22 15:43:56,"$68,385.26",$1.36T,$28.18B,20M BTC,2.76% (24h),,
2026-03-22 15:58:06,"$68,199.78",$1.36T,$29.02B,20M BTC,3.09% (24h),,
2026-03-22 16:23:45,"$68,458.87",$1.36T,$29.1B,20M BTC,2.78% (24h),,
2026-03-22 16:51:09,"$68,303.72",$1.36T,$28.92B,20M BTC,3.04% (24h),,
2026-03-22 17:14:34,"$67,734.44",$1.35T,$29.41B,20M BTC,3.73% (24h),,
2026-03-22 17:44:23,"$67,867.85",$1.35T,$30.47B,20M BTC,3.55% (24h),,
2026-03-22 18:00:27,"$67,776.58",$1.35T,$30.57B,20M BTC,3.65% (24h),,
2026-03-22 18:29:25,"$68,310.78",$1.36T,$31.18B,20M BTC,2.79% (24h),,
2026-03-22 18:53:57,"$68,308.40",$1.36T,$31.48B,20M BTC,2.8% (24h),,
2026-03-22 19:20:54,"$68,201.94",$1.36T,$31.47B,20M BTC,2.82% (24h),,
2026-03-22 19:48:07,"$68,049.09",$1.36T,$31.52B,20M BTC,2.49% (24h),,
2026-03-22 20:04:59,"$67,948.32",$1.35T,$30.08B,20M BTC,0.67% (24h),,
2026-03-22 23:22:00,"$68,226.99",$1.36T,$28.07B,20M BTC,1.57% (24h),,
2026-03-23 01:18:03,"$68,761.99",$1.37T,$27.92B,20M BTC,0.64% (24h),,
2026-03-23 02:19:10,"$68,592.59",$1.37T,$28.79B,20M BTC,0.73% (24h),,
2026-03-23 03:42:23,"$68,239.97",$1.36T,$31.14B,20M BTC,1.11% (24h),,
2026-03-23 04:38:03,"$68,569.50",$1.37T,$32.09B,20M BTC,0.17% (24h),,
2026-03-23 05:43:25,"$68,130.53",$1.36T,$32.52B,20M BTC,0.96% (24h),,
2026-03-23 06:39:18,"$68,404.97",$1.36T,$33.02B,20M BTC,0.4% (24h),,
2026-03-23 07:29:36,"$70,653.16",$1.41T,$39.29B,20M BTC,3.25% (24h),,
2026-03-23 08:03:29,"$69,717.87",$1.39T,$41.41B,20M BTC,2.11% (24h),,
2026-03-23 09:44:54,"$71,301.96",$1.42T,$44.87B,20M BTC,3.96% (24h),,
2026-03-23 10:44:43,"$71,396.69",$1.42T,$47.98B,20M BTC,3.68% (24h),,
2026-03-23 11:45:16,"$70,615.11",$1.41T,$48.78B,20M BTC,2.61% (24h),,
2026-03-23 12:38:37,"$70,458.24",$1.4T,$50.64B,20M BTC,2.44% (24h),,
2026-03-23 13:31:52,"$70,587.59",$1.41T,$53.05B,20M BTC,2.57% (24h),,
2026-03-23 14:29:55,"$70,891.67",$1.41T,$53.74B,20M BTC,3.19% (24h),,
2026-03-23 15:28:15,"$71,006.78",$1.42T,$54.15B,20M BTC,3.87% (24h),,
2026-03-23 16:03:09,"$70,589.04",$1.41T,$52.48B,20M BTC,3.36% (24h),,
2026-03-23 16:52:11,"$70,897.93",$1.41T,$54.43B,20M BTC,4% (24h),,
2026-03-23 17:30:14,"$70,879.79",$1.41T,$52.87B,20M BTC,4.54% (24h),,
2026-03-23 17:57:58,"$70,895.90",$1.41T,$52.61B,20M BTC,4.51% (24h),,
2026-03-23 18:28:33,"$70,647.93",$1.41T,$51.98B,20M BTC,3.49% (24h),,
2026-03-23 19:00:43,"$70,766.93",$1.41T,$51.64B,20M BTC,3.58% (24h),,
2026-03-23 19:36:10,"$70,628.35",$1.41T,$51.36B,20M BTC,3.77% (24h),,
2026-03-23 19:59:40,"$70,903.69",$1.41T,$51.5B,20M BTC,4.51% (24h),,
2026-03-23 22:04:43,"$70,624.77",$1.41T,$50.59B,20M BTC,3.99% (24h),,
2026-03-24 00:27:01,"$70,549.79",$1.41T,$50.42B,20M BTC,3.53% (24h),,
2026-03-24 01:42:35,"$70,330.81",$1.4T,$50.13B,20M BTC,2.46% (24h),,
2026-03-24 02:45:42,"$70,447.75",$1.4T,$49.8B,20M BTC,3.88% (24h),,
2026-03-24 03:43:26,"$70,878.32",$1.41T,$49.41B,20M BTC,3.87% (24h),,
2026-03-24 05:35:06,"$71,006.33",$1.42T,$48.43B,20M BTC,4.38% (24h),,
2026-03-24 06:31:22,"$71,098.05",$1.42T,$48.57B,20M BTC,3.89% (24h),,
2026-03-24 07:26:29,"$70,999.51",$1.42T,$43.5B,20M BTC,0.41% (24h),,
2026-03-24 08:02:47,"$71,044.80",$1.42T,$40.39B,20M BTC,1.83% (24h),,
2026-03-24 09:48:14,"$70,343.87",$1.4T,$37.8B,20M BTC,1.1% (24h),,
2026-03-24 10:46:19,"$69,606.87",$1.39T,$37.26B,20M BTC,2.32% (24h),,
2026-03-24 11:48:46,"$69,977.87",$1.39T,$38.05B,20M BTC,0.91% (24h),,
2026-03-24 12:45:31,"$69,556.27",$1.39T,$36.43B,20M BTC,1.25% (24h),,
2026-03-24 13:41:33,"$69,165.34",$1.38T,$36.87B,20M BTC,2.54% (24h),,
2026-03-24 14:39:36,"$69,631.84",$1.39T,$37.47B,20M BTC,2.02% (24h),,
2026-03-24 15:39:27,"$69,404.70",$1.38T,$37.43B,20M BTC,2.16% (24h),,
2026-03-24 16:07:44,"$69,283.69",$1.38T,$37.22B,20M BTC,1.91% (24h),,
2026-03-24 16:55:46,"$70,067.42",$1.4T,$38.06B,20M BTC,1.19% (24h),,
2026-03-24 17:31:36,"$70,070.17",$1.4T,$38.52B,20M BTC,1.14% (24h),,
2026-03-24 18:03:11,"$70,242.29",$1.4T,$38.98B,20M BTC,0.71% (24h),,
2026-03-24 18:47:55,"$70,269.77",$1.4T,$39.47B,20M BTC,0.62% (24h),,
2026-03-24 19:17:40,"$70,535.20",$1.41T,$39.66B,20M BTC,0.05% (24h),,
2026-03-24 19:49:44,"$70,613.48",$1.41T,$40.29B,20M BTC,0.17% (24h),,
2026-03-24 20:04:51,"$70,559.73",$1.41T,$39.81B,20M BTC,0.5% (24h),,
2026-03-24 23:16:41,"$70,387.37",$1.4T,$40B,20M BTC,0.16% (24h),,
2026-03-25 01:06:11,"$70,981.89",$1.41T,$40.34B,20M BTC,1.14% (24h),,
2026-03-25 02:12:17,"$71,021.67",$1.42T,$40.94B,20M BTC,1% (24h),,
2026-03-25 03:20:07,"$71,091.84",$1.42T,$40.75B,20M BTC,0.32% (24h),,
2026-03-25 04:05:08,"$70,969.84",$1.41T,$39.58B,20M BTC,0.27% (24h),,
2026-03-25 06:05:48,"$71,302.39",$1.42T,$39.65B,20M BTC,0.04% (24h),,
2026-03-25 07:02:51,"$71,475.63",$1.42T,$39.83B,20M BTC,0.48% (24h),,
2026-03-25 07:53:26,"$71,586.96",$1.43T,$40.54B,20M BTC,0.6% (24h),,
2026-03-25 08:48:24,"$71,301.99",$1.42T,$41.37B,20M BTC,0.56% (24h),,
2026-03-25 10:07:38,"$71,434.94",$1.42T,$40.68B,20M BTC,1.67% (24h),,
2026-03-25 11:19:16,"$70,593.48",$1.41T,$39.13B,20M BTC,0.92% (24h),,
2026-03-25 12:39:23,"$71,504.40",$1.43T,$39.86B,20M BTC,2.77% (24h),,
2026-03-25 13:40:13,"$70,887.66",$1.41T,$39.09B,20M BTC,2.36% (24h),,
2026-03-25 14:33:36,"$70,896.73",$1.41T,$38.25B,20M BTC,1.97% (24h),,
2026-03-25 15:30:27,"$70,932.77",$1.41T,$38.11B,20M BTC,2.04% (24h),,
2026-03-25 16:03:12,"$70,743.34",$1.41T,$38.06B,20M BTC,1.99% (24h),,
2026-03-25 16:53:52,"$71,011.55",$1.42T,$37.44B,20M BTC,1.19% (24h),,
2026-03-25 17:32:12,"$70,974.90",$1.41T,$37.38B,20M BTC,1.31% (24h),,
2026-03-25 18:04:47,"$71,059.50",$1.42T,$37.02B,20M BTC,1.2% (24h),,
2026-03-25 18:53:40,"$71,325.93",$1.42T,$36.65B,20M BTC,1.46% (24h),,
2026-03-25 19:28:27,"$71,395.16",$1.42T,$36.37B,20M BTC,0.98% (24h),,
2026-03-25 19:58:48,"$71,310.83",$1.42T,$35.99B,20M BTC,1.1% (24h),,
2026-03-25 22:06:02,"$71,223.53",$1.42T,$35.13B,20M BTC,0.88% (24h),,
2026-03-26 00:41:29,"$70,821.60",$1.41T,$34.95B,20M BTC,0.06% (24h),,
2026-03-26 02:03:14,"$69,963.55",$1.39T,$34.95B,20M BTC,1.6% (24h),,
2026-03-26 03:25:13,"$70,035.65",$1.4T,$35.48B,20M BTC,1.42% (24h),,
2026-03-26 04:12:19,"$69,963.94",$1.39T,$35.54B,20M BTC,1.2% (24h),,
2026-03-26 05:16:44,"$69,940.96",$1.39T,$34.32B,20M BTC,1.94% (24h),,
2026-03-26 06:14:15,"$69,534.77",$1.39T,$35.39B,20M BTC,2.63% (24h),,
2026-03-26 07:14:40,"$69,537.07",$1.39T,$35.28B,20M BTC,2.81% (24h),,
2026-03-26 08:02:14,"$69,246.66",$1.38T,$34.87B,20M BTC,3.43% (24h),,
2026-03-26 09:55:45,"$69,707.31",$1.39T,$34.21B,20M BTC,2.68% (24h),,
2026-03-26 11:42:04,"$68,913.10",$1.37T,$35.16B,20M BTC,2.71% (24h),,
2026-03-26 13:02:52,"$68,939.66",$1.37T,$35.01B,20M BTC,3.35% (24h),,
2026-03-26 13:34:04,"$69,104.58",$1.38T,$34.92B,20M BTC,2.65% (24h),,
2026-03-26 14:17:57,"$68,356.69",$1.36T,$35.75B,20M BTC,3.69% (24h),,
2026-03-26 15:34:40,"$68,349.07",$1.36T,$36.46B,20M BTC,3.54% (24h),,
2026-03-26 16:04:16,"$68,444.65",$1.36T,$36.92B,20M BTC,3.23% (24h),,
2026-03-26 16:49:47,"$69,108.49",$1.38T,$38.35B,20M BTC,2.6% (24h),,
2026-03-26 17:19:24,"$68,906.26",$1.37T,$38.62B,20M BTC,3.03% (24h),,
2026-03-26 17:49:28,"$68,971.14",$1.37T,$38.79B,20M BTC,2.9% (24h),,
2026-03-26 18:02:52,"$68,885.38",$1.37T,$38.87B,20M BTC,3.07% (24h),,
2026-03-26 18:48:59,"$68,753.52",$1.37T,$38.96B,20M BTC,3.65% (24h),,
2026-03-26 19:05:04,"$68,930.99",$1.37T,$38.84B,20M BTC,3.44% (24h),,
2026-03-26 19:46:08,"$68,698.75",$1.37T,$39.01B,20M BTC,3.48% (24h),,
2026-03-26 20:05:00,"$68,763.31",$1.37T,$38.96B,20M BTC,3.54% (24h),,
2026-03-26 23:27:59,"$68,786.25",$1.37T,$39.18B,20M BTC,2.7% (24h),,
2026-03-27 01:23:05,"$68,676.47",$1.37T,$39.29B,20M BTC,2.68% (24h),,
2026-03-27 02:44:43,"$68,707.91",$1.37T,$38.54B,20M BTC,1.83% (24h),,
2026-03-27 03:48:07,"$68,562.18",$1.37T,$38.69B,20M BTC,2.11% (24h),,
2026-03-27 04:34:44,"$68,224.77",$1.36T,$39.7B,20M BTC,2.3% (24h),,
2026-03-27 05:34:22,"$67,801.26",$1.35T,$40.91B,20M BTC,2.46% (24h),,
2026-03-27 06:29:30,"$67,731.64",$1.35T,$40.24B,20M BTC,2.76% (24h),,
2026-03-27 07:14:02,"$66,551.44",$1.33T,$42.91B,20M BTC,4.3% (24h),,
2026-03-27 07:58:51,"$66,679.77",$1.33T,$44.1B,20M BTC,3.73% (24h),,
2026-03-27 09:03:03,"$66,646.20",$1.33T,$44.46B,20M BTC,3.99% (24h),,
2026-03-27 10:17:11,"$66,265.65",$1.32T,$45.75B,20M BTC,4.82% (24h),,
2026-03-27 11:11:33,"$66,206.28",$1.32T,$47.05B,20M BTC,4.29% (24h),,
2026-03-27 12:05:21,"$65,933.11",$1.31T,$48.52B,20M BTC,4.4% (24h),,
2026-03-27 13:06:54,"$66,010.68",$1.32T,$48.97B,20M BTC,4.29% (24h),,
2026-03-27 13:59:38,"$65,615.88",$1.31T,$49.18B,20M BTC,4.13% (24h),,
2026-03-27 14:57:18,"$65,802.79",$1.31T,$48.32B,20M BTC,3.79% (24h),,
2026-03-27 15:38:47,"$65,946.26",$1.31T,$48.29B,20M BTC,3.77% (24h),,
2026-03-27 16:05:07,"$66,029.47",$1.32T,$48.36B,20M BTC,3.49% (24h),,
2026-03-27 16:54:01,"$66,021.41",$1.32T,$46.47B,20M BTC,4.35% (24h),,
2026-03-27 17:28:31,"$66,120.36",$1.32T,$46.83B,20M BTC,4.2% (24h),,
2026-03-27 17:58:35,"$66,038.55",$1.32T,$46.68B,20M BTC,4.12% (24h),,
2026-03-27 18:29:34,"$65,923.31",$1.31T,$46.63B,20M BTC,4.13% (24h),,
2026-03-27 19:01:37,"$65,990.58",$1.32T,$46.2B,20M BTC,4.24% (24h),,
2026-03-27 19:39:50,"$66,172.64",$1.32T,$46.31B,20M BTC,3.7% (24h),,
2026-03-27 22:02:40,"$66,196.02",$1.32T,$46.02B,20M BTC,4.11% (24h),,
2026-03-28 00:29:04,"$66,210.86",$1.32T,$45.05B,20M BTC,3.33% (24h),,
2026-03-28 01:41:31,"$66,284.31",$1.32T,$44.7B,20M BTC,3.29% (24h),,
2026-03-28 02:38:58,"$66,394.63",$1.32T,$44.47B,20M BTC,3.43% (24h),,
2026-03-28 03:32:43,"$66,418.06",$1.32T,$43.96B,20M BTC,3.58% (24h),,
2026-03-28 04:04:47,"$66,490.60",$1.33T,$43.12B,20M BTC,2.98% (24h),,
2026-03-28 04:56:15,"$66,359.20",$1.32T,$40.84B,20M BTC,2.28% (24h),,
2026-03-28 05:30:09,"$66,325.96",$1.32T,$39.98B,20M BTC,2.3% (24h),,
2026-03-28 06:01:42,"$66,257.07",$1.32T,$39.63B,20M BTC,2.04% (24h),,
2026-03-28 06:39:00,"$66,126.82",$1.32T,$39.31B,20M BTC,1.83% (24h),,
2026-03-28 07:03:16,"$66,182.35",$1.32T,$37.17B,20M BTC,0.37% (24h),,
2026-03-28 07:38:51,"$66,267.09",$1.32T,$35.04B,20M BTC,0.57% (24h),,
2026-03-28 07:57:43,"$66,299.37",$1.32T,$34.44B,20M BTC,0.57% (24h),,
2026-03-28 08:40:04,"$66,304.91",$1.32T,$33.71B,20M BTC,0.4% (24h),,
2026-03-28 09:37:58,"$66,630.89",$1.33T,$32.77B,20M BTC,0.57% (24h),,
2026-03-28 10:08:10,"$66,801.84",$1.33T,$31.16B,20M BTC,0.72% (24h),,
2026-03-28 10:49:06,"$66,869.13",$1.33T,$29.4B,20M BTC,1.51% (24h),,
2026-03-28 11:17:22,"$66,981.62",$1.34T,$28.36B,20M BTC,1.21% (24h),,
2026-03-28 11:49:36,"$66,975.29",$1.34T,$27.4B,20M BTC,1.02% (24h),,
2026-03-28 12:05:19,"$66,968.17",$1.33T,$26.9B,20M BTC,1.55% (24h),,
2026-03-28 12:49:52,"$66,858.69",$1.33T,$25.74B,20M BTC,1.3% (24h),,
2026-03-28 13:17:08,"$66,861.39",$1.33T,$25.17B,20M BTC,0.94% (24h),,
2026-03-28 13:48:53,"$66,772.79",$1.33T,$24.57B,20M BTC,1.72% (24h),,
2026-03-28 14:04:05,"$66,870.27",$1.33T,$24.29B,20M BTC,1.83% (24h),,
2026-03-28 14:59:09,"$66,886.64",$1.33T,$23.43B,20M BTC,1.59% (24h),,
2026-03-28 15:29:37,"$66,802.58",$1.33T,$22.77B,20M BTC,1.38% (24h),,
2026-03-28 15:53:32,"$66,819.12",$1.33T,$22.63B,20M BTC,1.47% (24h),,
2026-03-28 16:21:35,"$66,928.20",$1.33T,$22.02B,20M BTC,1.43% (24h),,
2026-03-28 16:52:56,"$66,906.99",$1.33T,$21.83B,20M BTC,1.42% (24h),,
2026-03-28 17:23:30,"$66,762.87",$1.33T,$21.5B,20M BTC,0.99% (24h),,
2026-03-28 17:55:21,"$66,647.18",$1.33T,$21.42B,20M BTC,0.9% (24h),,
2026-03-28 18:21:30,"$66,729.49",$1.33T,$21.41B,20M BTC,1.16% (24h),,
2026-03-28 18:52:25,"$66,695.03",$1.33T,$21.29B,20M BTC,1.01% (24h),,
2026-03-28 19:24:38,"$66,349.65",$1.32T,$21.37B,20M BTC,0.35% (24h),,
2026-03-28 19:54:08,"$66,343.55",$1.32T,$21.32B,20M BTC,0.02% (24h),,
2026-03-28 21:31:12,"$66,474.24",$1.33T,$20.82B,20M BTC,0.44% (24h),,
2026-03-29 00:22:04,"$66,763.55",$1.33T,$20.3B,20M BTC,0.82% (24h),,
2026-03-29 01:57:40,"$66,737.36",$1.33T,$20.14B,20M BTC,0.65% (24h),,
2026-03-29 02:58:16,"$66,682.95",$1.33T,$19.94B,20M BTC,0.49% (24h),,
2026-03-29 03:52:24,"$66,659.83",$1.33T,$19.75B,20M BTC,0.33% (24h),,
2026-03-29 04:32:47,"$66,660.40",$1.33T,$19.09B,20M BTC,0.24% (24h),,
2026-03-29 05:10:09,"$66,615.01",$1.33T,$18.99B,20M BTC,0.46% (24h),,
2026-03-29 05:53:01,"$66,568.47",$1.33T,$18.85B,20M BTC,0.53% (24h),,
2026-03-29 06:25:35,"$66,421.91",$1.32T,$19.03B,20M BTC,0.3% (24h),,
2026-03-29 06:59:39,"$66,469.18",$1.32T,$19.01B,20M BTC,0.42% (24h),,
2026-03-29 07:30:24,"$66,791.38",$1.33T,$19.2B,20M BTC,0.78% (24h),,
2026-03-29 07:53:30,"$66,765.13",$1.33T,$19.19B,20M BTC,0.7% (24h),,
2026-03-29 08:37:18,"$66,679.00",$1.33T,$18.97B,20M BTC,0.6% (24h),,
2026-03-29 09:38:48,"$66,587.44",$1.33T,$19.39B,20M BTC,0.07% (24h),,
2026-03-29 10:09:04,"$66,454.61",$1.32T,$18.24B,20M BTC,0.5% (24h),,
2026-03-29 10:51:19,"$66,505.65",$1.33T,$18.29B,20M BTC,0.51% (24h),,
2026-03-29 11:18:53,"$66,561.18",$1.33T,$18.03B,20M BTC,0.64% (24h),,
2026-03-29 11:49:47,"$66,401.15",$1.32T,$17.62B,20M BTC,0.86% (24h),,
2026-03-29 12:19:17,"$66,518.36",$1.33T,$17.64B,20M BTC,0.76% (24h),,
2026-03-29 12:56:31,"$66,462.73",$1.32T,$17.68B,20M BTC,0.56% (24h),,
2026-03-29 13:23:57,"$66,192.80",$1.32T,$17.44B,20M BTC,0.92% (24h),,
2026-03-29 13:55:45,"$66,334.97",$1.32T,$17.66B,20M BTC,0.65% (24h),,
2026-03-29 14:31:14,"$66,356.96",$1.32T,$17.56B,20M BTC,0.74% (24h),,
2026-03-29 15:10:37,"$66,367.26",$1.32T,$17.41B,20M BTC,0.76% (24h),,
2026-03-29 15:46:35,"$66,369.98",$1.32T,$17.64B,20M BTC,0.64% (24h),,
2026-03-29 16:03:28,"$66,377.43",$1.32T,$17.61B,20M BTC,0.81% (24h),,
2026-03-29 16:49:07,"$66,566.19",$1.33T,$17.85B,20M BTC,0.47% (24h),,
2026-03-29 17:18:21,"$66,502.06",$1.33T,$17.92B,20M BTC,0.42% (24h),,
2026-03-29 17:49:33,"$66,638.47",$1.33T,$17.94B,20M BTC,0.16% (24h),,
2026-03-29 18:04:40,"$66,348.66",$1.32T,$17.97B,20M BTC,0.42% (24h),,
2026-03-29 18:48:47,"$65,192.26",$1.3T,$18.38B,20M BTC,2.28% (24h),,
2026-03-29 19:18:32,"$66,198.78",$1.32T,$20.9B,20M BTC,0.08% (24h),,
2026-03-29 19:51:10,"$65,906.15",$1.31T,$21.44B,20M BTC,0.68% (24h),,
2026-03-29 21:07:41,"$66,455.94",$1.32T,$22.94B,20M BTC,0.07% (24h),,
2026-03-30 00:15:32,"$67,404.48",$1.34T,$25.69B,20M BTC,0.81% (24h),,
2026-03-30 02:10:06,"$67,443.90",$1.34T,$27.36B,20M BTC,0.96% (24h),,
2026-03-30 04:00:05,"$67,554.95",$1.35T,$28.49B,20M BTC,1.41% (24h),,
2026-03-30 05:14:04,"$67,569.44",$1.35T,$30.82B,20M BTC,1.4% (24h),,
2026-03-30 06:41:53,"$67,350.32",$1.34T,$31.19B,20M BTC,1.33% (24h),,
2026-03-30 07:42:49,"$67,536.92",$1.35T,$31.76B,20M BTC,1.07% (24h),,
2026-03-30 08:43:38,"$67,826.15",$1.35T,$32.76B,20M BTC,1.66% (24h),,
2026-03-30 10:15:12,"$67,637.13",$1.35T,$34.66B,20M BTC,1.5% (24h),,
2026-03-30 11:43:37,"$67,719.94",$1.35T,$36.59B,20M BTC,2.03% (24h),,
2026-03-30 12:42:21,"$67,338.15",$1.34T,$37.27B,20M BTC,1.25% (24h),,
2026-03-30 13:39:44,"$66,872.95",$1.33T,$38.27B,20M BTC,0.93% (24h),,
2026-03-30 14:37:53,"$66,748.21",$1.33T,$39.07B,20M BTC,0.52% (24h),,
2026-03-30 15:39:03,"$66,286.62",$1.32T,$39.93B,20M BTC,0.08% (24h),,
2026-03-30 16:10:03,"$66,572.30",$1.33T,$40.29B,20M BTC,0.23% (24h),,
2026-03-30 17:01:50,"$66,593.45",$1.33T,$40.46B,20M BTC,0% (24h),,
2026-03-30 17:55:25,"$66,814.02",$1.33T,$41.51B,20M BTC,0.25% (24h),,
2026-03-30 18:27:49,"$66,801.35",$1.33T,$40.6B,20M BTC,0.71% (24h),,
2026-03-30 19:04:13,"$66,450.45",$1.32T,$38.58B,20M BTC,0.72% (24h),,
2026-03-30 19:49:40,"$66,697.76",$1.33T,$37.81B,20M BTC,0.98% (24h),,
2026-03-30 21:04:41,"$67,127.53",$1.34T,$36.57B,20M BTC,1.07% (24h),,
2026-03-31 00:05:49,"$67,597.34",$1.35T,$36.66B,20M BTC,0.64% (24h),,
2026-03-31 01:50:53,"$67,683.71",$1.35T,$36.35B,20M BTC,0.28% (24h),,
2026-03-31 02:58:20,"$67,453.27",$1.34T,$36.21B,20M BTC,0.27% (24h),,
2026-03-31 04:07:21,"$67,374.41",$1.34T,$36.7B,20M BTC,0.61% (24h),,
2026-03-31 05:15:56,"$66,628.49",$1.33T,$36.3B,20M BTC,1.38% (24h),,
2026-03-31 06:16:01,"$66,311.71",$1.32T,$37.49B,20M BTC,1.59% (24h),,
2026-03-31 07:12:47,"$66,366.72",$1.32T,$38.04B,20M BTC,1.67% (24h),,
2026-03-31 08:02:51,"$66,693.89",$1.33T,$38.52B,20M BTC,1.4% (24h),,
2026-03-31 09:59:08,"$67,197.97",$1.34T,$38.65B,20M BTC,0.41% (24h),,
2026-03-31 11:03:16,"$66,701.24",$1.33T,$38.97B,20M BTC,1.55% (24h),,
2026-03-31 12:14:12,"$66,843.09",$1.33T,$38.8B,20M BTC,0.81% (24h),,
2026-03-31 13:16:38,"$68,366.50",$1.36T,$40.65B,20M BTC,1.89% (24h),,
2026-03-31 14:09:01,"$67,627.13",$1.35T,$42.04B,20M BTC,1.32% (24h),,
2026-03-31 15:18:28,"$67,858.20",$1.35T,$42.29B,20M BTC,2.21% (24h),,
2026-03-31 16:02:02,"$67,843.39",$1.35T,$42.13B,20M BTC,1.97% (24h),,
2026-03-31 16:55:49,"$68,133.68",$1.36T,$42.22B,20M BTC,2.3% (24h),,
2026-03-31 17:32:07,"$68,021.39",$1.36T,$42.25B,20M BTC,1.85% (24h),,
2026-03-31 18:07:23,"$68,149.33",$1.36T,$42.66B,20M BTC,1.91% (24h),,
2026-03-31 18:50:14,"$68,102.27",$1.36T,$43B,20M BTC,2.13% (24h),,
2026-03-31 19:20:50,"$68,281.01",$1.36T,$43B,20M BTC,2.6% (24h),,
2026-03-31 19:52:56,"$68,209.14",$1.36T,$42.97B,20M BTC,2.25% (24h),,
2026-03-31 21:49:27,"$67,829.19",$1.35T,$41.57B,20M BTC,0.06% (24h),,
2026-04-01 00:37:28,"$68,107.38",$1.36T,$42.33B,20M BTC,0.89% (24h),,
2026-04-01 02:16:11,"$68,611.04",$1.37T,$42.33B,20M BTC,1.74% (24h),,
2026-04-01 03:56:48,"$68,712.48",$1.37T,$43.81B,20M BTC,2.04% (24h),,
2026-04-01 04:56:48,"$68,607.97",$1.37T,$43.95B,20M BTC,2.69% (24h),,
2026-04-01 06:01:44,"$68,617.39",$1.37T,$41.37B,20M BTC,3.79% (24h),,
2026-04-01 07:04:32,"$68,577.82",$1.37T,$41.93B,20M BTC,3.49% (24h),,
2026-04-01 08:00:35,"$68,670.32",$1.37T,$41.07B,20M BTC,3.06% (24h),,
2026-04-01 09:26:44,"$68,478.20",$1.37T,$41.71B,20.01M BTC,2.57% (24h),,
2026-04-01 10:49:18,"$68,466.46",$1.37T,$41.28B,20.01M BTC,2.2% (24h),,
2026-04-01 11:59:41,"$68,904.35",$1.37T,$40.41B,20.01M BTC,3.31% (24h),,
2026-04-01 12:55:35,"$68,842.95",$1.37T,$39.35B,20.01M BTC,1.79% (24h),,
2026-04-01 13:44:25,"$68,407.04",$1.36T,$37.71B,20.01M BTC,1.13% (24h),,
2026-04-01 14:41:10,"$68,233.84",$1.36T,$37.91B,20.01M BTC,0.76% (24h),,
2026-04-01 15:44:32,"$68,160.45",$1.36T,$37.76B,20.01M BTC,0.64% (24h),,
2026-04-01 16:28:46,"$68,077.06",$1.36T,$37.63B,20.01M BTC,0.24% (24h),,
2026-04-01 17:08:25,"$68,330.58",$1.36T,$37.24B,20.01M BTC,0.42% (24h),,
2026-04-01 17:56:14,"$68,323.76",$1.36T,$37.19B,20.01M BTC,0.02% (24h),,
2026-04-01 18:30:10,"$68,174.95",$1.36T,$36.78B,20.01M BTC,0.13% (24h),,
2026-04-01 19:06:42,"$68,196.04",$1.36T,$36.5B,20.01M BTC,0.14% (24h),,
2026-04-01 19:49:23,"$68,150.33",$1.36T,$36.38B,20.01M BTC,0.01% (24h),,
2026-04-01 21:00:32,"$68,524.33",$1.37T,$36B,20.01M BTC,0.4% (24h),,
2026-04-01 23:45:32,"$66,583.85",$1.33T,$38.59B,20.01M BTC,2.08% (24h),,
2026-04-02 01:25:53,"$66,433.60",$1.32T,$39.11B,20.01M BTC,2.98% (24h),,
2026-04-02 02:47:16,"$66,611.38",$1.33T,$38.9B,20.01M BTC,3.57% (24h),,
2026-04-02 03:53:04,"$66,881.82",$1.33T,$37.43B,20.01M BTC,2.69% (24h),,
2026-04-02 04:47:25,"$66,524.80",$1.33T,$36.81B,20.01M BTC,3.18% (24h),,
2026-04-02 05:46:21,"$66,376.40",$1.32T,$36.96B,20.01M BTC,3.08% (24h),,
2026-04-02 06:44:09,"$66,463.46",$1.32T,$36.96B,20.01M BTC,2.96% (24h),,
2026-04-02 07:37:29,"$66,372.35",$1.32T,$37.07B,20.01M BTC,3.17% (24h),,
2026-04-02 08:39:58,"$66,143.49",$1.32T,$37.54B,20.01M BTC,3.21% (24h),,
2026-04-02 09:58:06,"$66,179.49",$1.32T,$37.24B,20.01M BTC,2.92% (24h),,
2026-04-02 10:57:45,"$66,902.43",$1.33T,$38.33B,20.01M BTC,2.37% (24h),,
2026-04-02 11:45:48,"$66,878.45",$1.33T,$38.92B,20.01M BTC,2.7% (24h),,
